EA,0,Gadgets & Games,0,8,-0.2700670086831756,13,3
nabildo,0,Music,0,1,0.24161563891666274,0,0
Atvaark,0,Film & Animation,0,0,0.41423147184190956,0,1
Zer0ph34r,0,Comedy,0,0,0.44505572772141777,1,0
RobinThickeOfficial,0,Music,0,0,0.07516465716731772,0,0
chorest,0,Comedy,0,0,0.5067042394804342,0,0
specialgirlsasiana,0,People & Blogs,0,0,-0.43651799043252065,0,0
desheik,0,People & Blogs,0,0,0.038175550111907694,0,0
wowguide111,0,Entertainment,0,0,0.3217587042033843,0,0
avmania123,0,Entertainment,0,0,0.7594631376924027,0,0
burninlover,0,Film & Animation,0,0,0.4635502812491224,0,0
bolaoito2007,0,Sports,0,0,0.22928593656485913,0,0
aksar69,0,People & Blogs,0,0,-0.411858585728914,0,0
bushbaby999,0,News & Politics,0,0,-1.706477332668264,0,0
infelt,0,Entertainment,0,0,0.7594631376924027,0,0
boringcrap001,0,Autos & Vehicles,1,0,0.45738543007322086,0,0
UltimateKeliss,0,Entertainment,0,0,-0.2700670086831756,0,0
AllHipHopcom,0,Music,0,0,0.7594631376924027,0,0
FlashAndEscape,0,Howto & DIY,0,0,0.29709929949977765,0,0
temairi,0,Music,0,0,0.1183186153986293,0,0
everlastingsmile77,0,Entertainment,1,0,0.6608255188779759,0,0
hockeyfightsdotcom,0,Sports,0,0,0.6423309653502708,0,0
THEUSEDCHANNEL,0,Music,0,0,0.6731552212297796,0,0
HaniHajime,0,Pets & Animals,0,0,-0.04196751517481391,0,0
danipierra,0,Entertainment,0,0,-0.004978408119404149,0,0
everlastingsmile77,0,Entertainment,1,0,0.6608255188779759,0,0
bopepper,0,Music,0,0,0.5806824535912543,0,0
oneminormishap07,0,Comedy,0,0,-0.14060513398924065,0,0
addict2ad,0,Entertainment,0,0,0.7594631376924027,0,0
WilliamSledd,0,People & Blogs,0,0,0.3587478112587941,3,4
xeo15,0,Comedy,0,0,0.37724236478649925,0,0
MuscleHead570,0,News & Politics,0,0,-0.12211058046153579,0,0
masun2,0,Entertainment,0,0,0.5806824535912543,0,0
yester78,0,Entertainment,0,0,0.7594631376924027,0,0
everlastingsmile77,0,Entertainment,1,0,0.7409685841646975,0,0
rtpsa,0,Comedy,0,0,0.24778049009256428,0,0
ysabellabravetalk,0,People & Blogs,0,0,0.5683527512394513,0,0
blucuttie728,0,Entertainment,1,0,0.6361661141743692,0,0
hockeyfightsdotcom,0,Sports,0,0,0.6916497747574841,0,0
millionmovies,0,Entertainment,1,0,-2.3229624502584305,0,0
dima112233,0,People & Blogs,0,0,-1.3242565597623606,0,0
wuwm,0,News & Politics,0,0,-0.0974511757579291,0,0
rennestar,0,Sports,-1,0,0.5683527512394513,0,0
giomic,0,News & Politics,0,0,-0.32555066926629056,0,0
cfclamps1,0,Entertainment,1,0,0.5930121559430579,0,0
zoltangrossman,0,News & Politics,0,0,-0.07895662223022394,0,0
wepiana,0,Entertainment,0,0,0.48820968595272907,0,0
saulomaligno,0,Film & Animation,0,0,0.5683527512394513,0,0
emeseditorials,0,Sports,0,0,0.7594631376924027,0,0
maddoxaom,0,Entertainment,0,3,0.3217587042033843,0,1
CCGIRLNYC,0,News & Politics,0,2,0.272439894796171,0,6
teresanoreen,0,People & Blogs,0,1,-1.3242565597623606,2,0
oasa4,0,Comedy,0,1,-0.46734224631202914,1,1
kabalen143,0,Entertainment,0,1,0.5683527512394513,2,0
chadagg,0,News & Politics,1,0,0.5806824535912543,1,1
DiGiTiLsOuL,0,Comedy,0,0,0.4820448347768275,1,1
littleloca,0,People & Blogs,0,0,0.5128690906563358,1,1
Blendtec,0,Entertainment,0,0,0.6916497747574841,0,0
brettkeane,0,People & Blogs,0,0,0.4203963230178111,1,0
toprank144,0,Music,0,0,0.6669903700538774,0,0
toprank144,0,Music,0,0,0.6978146259333862,0,0
Karla193,0,Entertainment,1,0,0.6669903700538774,0,0
barrock81,0,Comedy,1,0,0.5375284953599425,0,0
Karla193,0,Entertainment,1,0,0.6115067094707626,0,1
TheAmazingAtheist,0,People & Blogs,2,0,0.549858197711746,0,0
khayav,0,News & Politics,0,0,0.6115067094707626,0,1
Karla193,0,Entertainment,1,0,0.6300012629984677,0,0
HellionExciter,0,People & Blogs,1,0,0.40806662066600746,0,1
Blendtec,0,Entertainment,0,0,0.5868473047671559,0,0
geerawrd111,0,Film & Animation,1,0,0.6484958165261728,0,0
geerawrd111,0,Film & Animation,1,0,0.6484958165261728,0,0
CherylShuman90210,0,People & Blogs,0,0,0.734803732988796,0,0
brettkeane,0,People & Blogs,1,0,0.47587998360092604,0,0
geerawrd111,0,Film & Animation,1,0,0.7224740306369929,0,0
barrock81,0,Comedy,0,0,0.7101443282851893,0,0
coolsmurf,0,Entertainment,0,0,0.679320072405681,0,0
geerawrd111,0,Film & Animation,0,0,0.6546606677020743,0,0
theboringdispatcher,0,People & Blogs,1,0,0.48820968595272907,0,0
geerawrd111,0,Film & Animation,1,0,0.6731552212297796,0,0
barrock81,0,Comedy,0,0,0.7286388818128945,0,0
serathing,0,Entertainment,1,0,0.7101443282851893,0,0
geerawrd111,0,Film & Animation,1,0,0.6854849235815826,0,0
brokensonnet2,0,Entertainment,1,0,0.6484958165261728,0,0
serathing,0,Entertainment,1,0,0.7101443282851893,0,0
domains4life,0,Entertainment,-1,0,0.3895720671383029,0,0
mikey6060,0,Entertainment,0,0,0.7224740306369929,0,0
monyoman,0,Comedy,1,0,0.36491266243469617,0,0
brokensonnet2,0,Entertainment,1,0,0.5806824535912543,0,0
peteandbrian,0,Comedy,0,0,0.5436933465358446,2,0
explosmdotcom,0,Comedy,0,0,0.5067042394804342,2,0
mrpregnant,0,Comedy,0,0,0.31559385302748283,0,2
serathing,0,Entertainment,0,0,0.7594631376924027,0,1
DeviLizious,0,Music,0,0,0.5375284953599425,0,1
DerMarx,0,Film & Animation,0,0,0.6978146259333862,0,1
TheFriendlyGeek,0,People & Blogs,0,0,-0.20225364574825738,0,0
nalts,0,Comedy,0,0,0.5806824535912543,0,0
F1lmJunkie,0,Film & Animation,0,0,0.6115067094707626,0,0
ThePhatCritic,0,Sports,3,0,0.6115067094707626,0,0
DrLemur,0,Film & Animation,0,0,0.6916497747574841,0,0
applemilk1988,0,People & Blogs,0,0,0.5560230488876476,0,0
nyOPERAguy,0,People & Blogs,0,0,0.49437453712863116,0,0
JediMstrKris,0,Entertainment,0,0,0.20462653186125243,0,0
caseyjo5,0,Entertainment,1,0,0.43889087654551623,0,0
HellionExciter,0,Music,0,0,-0.08512147340612575,0,0
RomneyWordsworth,0,News & Politics,0,0,-0.2700670086831756,0,0
kotasHQ,0,Gadgets & Games,0,0,0.7409685841646975,0,0
battim,0,Comedy,0,0,0.6423309653502708,0,0
thevinerhyme,0,People & Blogs,1,0,-0.578309567478259,0,0
brettkeane,0,People & Blogs,1,0,0.5067042394804342,0,0
jenluv37,0,Entertainment,2,0,0.5436933465358446,0,0
theboringdispatcher,0,People & Blogs,0,0,0.3834072159624008,0,0
anafree,0,Music,0,0,0.29709929949977765,0,0
Daylow,0,Music,0,0,0.7594631376924027,0,0
els666,0,Music,0,0,0.5251987930081394,0,0
AericWinter,0,People & Blogs,1,0,0.6361661141743692,0,0
kingcharlemagne23,0,People & Blogs,0,0,0.6484958165261728,0,0
els666,0,People & Blogs,1,0,0.5683527512394513,0,0
curt344,0,Travel & Places,0,0,0.6731552212297796,0,0
nayders07,0,People & Blogs,0,0,0.5313636441840409,0,0
sumfight,0,People & Blogs,0,0,0.5067042394804342,0,0
EA,0,Gadgets & Games,0,0,0.5806824535912543,0,0
EA,0,Gadgets & Games,0,0,0.05667010363961257,0,0
EA,0,Gadgets & Games,0,0,-0.22691305045186408,0,0
EA,0,Gadgets & Games,0,0,0.4820448347768275,0,0
EA,0,Gadgets & Games,0,0,0.26627504362026944,0,0
EA,0,Gadgets & Games,0,0,-0.060462068702519065,0,0
EA,0,Gadgets & Games,0,0,0.14297802010223598,0,0
EA,0,Gadgets & Games,0,0,-0.4735070974879307,0,0
EA,0,Gadgets & Games,0,0,0.7594631376924027,0,0
EA,0,Gadgets & Games,0,0,0.7594631376924027,0,0
EA,0,Gadgets & Games,0,0,-0.060462068702519065,0,0
EA,0,Gadgets & Games,0,0,0.7594631376924027,0,0
EA,0,Gadgets & Games,0,0,-2.3229624502584305,0,0
hustla6190,0,Music,0,0,0.6546606677020743,0,0
pointdexter224,0,Music,0,0,0.7594631376924027,0,0
illRoots,0,Music,0,0,0.5560230488876476,0,0
RapBlueprintCom,0,Music,0,0,0.7594631376924027,0,0
ChronicCast,0,Entertainment,0,0,0.7594631376924027,0,0
RapGodFathers1,0,Music,0,0,-2.3229624502584305,0,0
emurami,0,Music,0,0,0.734803732988796,0,0
Snorlax637,0,Music,0,0,-2.3229624502584305,0,0
TheHoodSupplyer,0,Music,0,0,-2.3229624502584305,0,0
GrrlWonder,0,Entertainment,0,0,0.7594631376924027,0,0
JbpJuice,0,Music,0,0,-2.3229624502584305,0,0
Punisher31313,0,Film & Animation,0,0,0.7594631376924027,0,0
DoubleDammit,0,Comedy,0,0,-1.0899922150780974,0,0
DaxFoxPie,0,Film & Animation,0,0,0.14297802010223598,0,0
Rubeus2006,0,Entertainment,0,0,-0.060462068702519065,0,0
Gimper5,0,Entertainment,0,0,0.6238364118225661,0,0
elpadrino23,0,Entertainment,0,0,0.5868473047671559,0,0
sharlei2,0,Entertainment,0,0,0.7594631376924027,0,0
Elginmusic,0,Music,0,0,0.14297802010223598,0,0
JD2XS,0,Entertainment,0,0,-0.2700670086831756,0,0
Dymez513,0,News & Politics,0,0,-2.3229624502584305,0,0
Josefsing,0,Music,0,0,0.7594631376924027,0,0
uristeph4eva,-1,Music,0,0,0.6484958165261728,0,0
cicsprd,0,Entertainment,0,5,-0.7817496562830141,0,0
cicsprd,0,Entertainment,0,1,-2.3229624502584305,0,0
cicsprd,0,Entertainment,-1,4,-1.0899922150780974,0,0
bigwilliams1989,0,Entertainment,-1,0,-0.060462068702519065,0,0
cicsprd,0,Sports,-1,4,-1.5215317973912141,0,0
sexii4949,0,People & Blogs,0,1,0.4820448347768275,0,0
sexii2929,0,People & Blogs,0,1,-0.6399580792372757,0,0
sexii1919,0,People & Blogs,0,0,0.14297802010223598,0,0
sexii4949,-3,UNA,0,0,0.3340884065551874,0,0
sexii1919,0,People & Blogs,0,0,0.14297802010223598,0,0
sexii4949,-3,UNA,0,0,0.49437453712863116,0,0
sexii1919,0,People & Blogs,0,0,0.7594631376924027,0,0
sexii2929,0,People & Blogs,0,0,-0.319385818090389,0,0
sexii1919,0,People & Blogs,0,0,0.7594631376924027,0,0
sexii2929,0,People & Blogs,-1,0,-0.4735070974879307,0,0
sexii2929,0,People & Blogs,-1,0,0.7594631376924027,0,0
j122q2,0,Entertainment,-1,0,-2.3229624502584305,0,0
AndyRoo17,-3,UNA,-1,0,-0.22691305045186408,0,0
taro2147,0,Entertainment,0,1,-0.35021007396989723,0,0
specialgirlsasiana,-3,UNA,0,0,0.08132950834321927,0,0
desheik,0,Comedy,0,1,-0.1590996875169458,1,2
desheik,-3,UNA,0,7,-0.8125739121625223,2,2
desheik,0,Comedy,0,0,-0.9050466798010475,0,0
desheik,-3,UNA,0,7,-1.2441134944756391,2,0
desheik,-3,UNA,0,1,-0.4735070974879307,0,0
desheik,-3,UNA,0,1,-0.08512147340612575,0,0
desheik,-3,UNA,0,7,-0.7570902515794073,2,2
desheik,-3,UNA,0,6,-1.4537184344562957,4,2
desheik,0,Comedy,0,0,0.0011864430564976598,0,0
desheik,-3,UNA,0,0,-0.20225364574825738,0,0
desheik,0,Comedy,0,0,-0.07279177105432241,0,0
desheik,0,Comedy,0,2,-0.46734224631202914,0,0
desheik,0,News & Politics,0,0,0.14297802010223598,0,0
desheik,0,Comedy,0,0,-0.3625397763217006,0,1
desheik,-3,UNA,0,8,-1.5153669462153123,7,2
Doubledee90,0,Comedy,0,0,-0.5228259068951441,0,0
w0rldpeace,0,Comedy,0,0,0.26627504362026944,0,0
Nanorider,0,Comedy,-1,0,-0.7570902515794073,0,0
MadHog,0,Gadgets & Games,0,0,-0.4735070974879307,0,0
preludeofshadow,0,Gadgets & Games,0,0,-0.4735070974879307,0,0
DoanDavid,0,Entertainment,0,0,0.14297802010223598,0,0
vendeloare,0,Music,0,0,-2.3229624502584305,0,0
arcate,0,Gadgets & Games,0,0,-0.5474853115987508,0,0
ShiraZtheGreatOne,0,Gadgets & Games,0,0,-1.0899922150780974,0,0
semjonek,0,Gadgets & Games,0,0,-0.4735070974879307,0,0
halsed,0,Gadgets & Games,0,0,0.4512205788973193,0,0
DP200X,0,Gadgets & Games,0,0,-0.319385818090389,0,0
mikojones,-1,Gadgets & Games,0,0,-0.011143259295305685,0,0
sewicyde,0,Gadgets & Games,0,0,-2.3229624502584305,0,0
croku,0,Gadgets & Games,0,0,0.7594631376924027,0,0
ERaddict,0,People & Blogs,0,0,0.7039794771092878,0,0
zivtong,0,Entertainment,1,0,0.7163091794610909,0,0
edison7027,0,People & Blogs,0,1,0.6300012629984677,0,0
antowong,0,Music,0,0,-2.3229624502584305,0,0
cgle,0,People & Blogs,-1,0,0.5560230488876476,0,0
cgle,0,People & Blogs,-1,0,0.7594631376924027,0,0
vxkecb,0,Entertainment,-1,0,-0.060462068702519065,0,0
vxkecb,0,Entertainment,0,0,0.2354507877407612,0,0
theearthman,0,People & Blogs,-1,0,0.7594631376924027,0,0
aaliyahmustlove,0,Film & Animation,1,0,-1.3982347738731806,0,0
miccheck,0,Entertainment,0,0,0.3217587042033843,0,0
aaliyahmustlove,0,Film & Animation,0,0,-1.0899922150780974,0,0
sapporokatu,0,People & Blogs,0,0,0.4820448347768275,0,0
vxkecb,0,Entertainment,0,0,0.605341858294861,0,0
primabera,0,Music,0,0,0.7594631376924027,0,0
vxkecb,0,Entertainment,0,0,0.7594631376924027,0,0
ksoccer1st,0,Entertainment,-1,0,-1.706477332668264,0,0
PowerSurge727,0,Film & Animation,0,0,0.7594631376924027,0,0
4337dside4337,0,Comedy,0,0,0.29709929949977765,0,0
garyploski,0,Comedy,1,0,0.14297802010223598,0,0
Demasu,0,Gadgets & Games,0,0,-0.30089126456268417,0,0
publicados,0,News & Politics,1,0,0.7594631376924027,0,0
andresouls,0,People & Blogs,0,0,-2.3229624502584305,0,0
jmac92,0,Comedy,0,0,-2.3229624502584305,0,0
mmvideo,-1,Entertainment,0,0,-2.3229624502584305,0,0
SoundSystemBrazil,0,Music,0,0,-0.4735070974879307,0,0
joaosilvestre,-1,People & Blogs,0,0,-0.4735070974879307,0,0
toskoleo,0,Music,0,0,-2.3229624502584305,0,0
mmvideo,0,Film & Animation,0,0,-2.3229624502584305,0,0
Angeloclemente,0,Entertainment,0,0,0.7594631376924027,0,0
blockdark,0,Gadgets & Games,0,0,0.7594631376924027,0,0
ECOTV,0,Entertainment,0,0,-2.3229624502584305,0,0
Valentino67,-1,Music,0,0,0.6854849235815826,0,0
publicados,0,Comedy,1,0,0.3032641506756792,0,0
crashdownbr,0,Music,1,0,0.7594631376924027,0,0
MysticMountain1,0,People & Blogs,0,0,0.5128690906563358,0,0
reliecer,0,Travel & Places,-1,0,-2.3229624502584305,0,0
Pingolada,0,Sports,0,0,-2.3229624502584305,0,0
Angeloclemente,0,Entertainment,0,0,-2.3229624502584305,0,0
aksar69,-3,UNA,0,0,-0.38719918102530726,0,0
aksar69,-3,UNA,0,0,0.3217587042033843,0,0
aksar69,-3,UNA,0,0,-0.5104962045433408,0,0
aksar69,-3,UNA,0,0,0.37724236478649925,0,0
aksar69,-3,UNA,0,0,-1.0098491497913757,0,0
aksar69,-3,UNA,-1,0,-1.2564431968274423,0,0
aksar69,-3,UNA,-1,0,0.34641810890699104,0,0
aksar69,-3,UNA,0,0,-0.4735070974879307,0,0
RazputinQuemandote,0,Comedy,0,0,0.7594631376924027,0,0
navamalk,0,News & Politics,0,0,0.14297802010223598,0,0
btovix,0,Comedy,0,0,0.7594631376924027,0,0
brunolanders,0,News & Politics,0,0,-2.3229624502584305,0,0
skamends,0,Film & Animation,0,0,-2.3229624502584305,0,0
jvcgtx,0,Comedy,0,0,-1.706477332668264,0,0
Favourite14,0,Entertainment,0,0,-2.3229624502584305,0,0
busjack,0,Entertainment,0,0,0.21695623421305604,0,0
bushbaby999,0,Comedy,0,2,0.44505572772141777,0,0
bushbaby999,0,Entertainment,0,0,-1.0098491497913757,0,0
busjack,0,Entertainment,0,0,-1.4598832856321975,0,0
bushbaby999,0,Entertainment,0,1,0.26627504362026944,0,0
bushbaby999,0,Entertainment,1,0,-0.35021007396989723,0,0
bushbaby999,0,Entertainment,0,4,0.038175550111907694,0,0
bushbaby999,0,Entertainment,0,2,0.39573691831420443,0,0
busjack,-3,UNA,0,2,0.34641810890699104,0,1
maluvideos,0,Music,0,0,0.5128690906563358,0,0
busjack,0,Sports,0,0,0.4697151324250245,0,0
wrestleheatradio,0,Entertainment,0,0,-0.4303531392566191,0,0
jr512,0,Entertainment,0,0,0.7594631376924027,0,0
IncidentalHeroes,0,News & Politics,0,0,0.2539453412684658,0,0
LOLkid3,0,Entertainment,0,0,-2.3229624502584305,0,0
tonystark16,0,Entertainment,0,0,-2.3229624502584305,0,0
ind3lig3ntxon3,0,Entertainment,1,0,0.14297802010223598,0,0
r8man,0,Autos & Vehicles,1,0,0.7594631376924027,0,0
loverosetyler,0,Autos & Vehicles,0,0,0.6854849235815826,0,0
BBCWorldwide,0,Autos & Vehicles,0,0,0.6361661141743692,0,0
BBCWorldwide,0,Autos & Vehicles,1,0,0.5868473047671559,0,0
nubbie1944,0,Autos & Vehicles,0,0,0.6854849235815826,0,0
ZEDRY,0,Autos & Vehicles,1,0,0.36491266243469617,0,0
mariusviz,0,Autos & Vehicles,0,0,0.6731552212297796,0,0
stkog,0,Entertainment,0,0,0.05667010363961257,0,0
compucool,0,Autos & Vehicles,0,0,0.6484958165261728,0,0
musicfan1267,0,Music,0,2,0.5251987930081394,1,0
missgigi,-1,Music,0,2,0.6176715606466641,2,1
vasirofe21,0,Music,0,0,0.6669903700538774,0,0
sup3rstarz,-1,Music,0,0,0.3895720671383029,0,0
thriftshopxl,0,Music,0,0,0.5128690906563358,0,0
billydeeuk,0,Music,0,1,0.6176715606466641,1,1
DramaTube,0,Music,0,0,0.6361661141743692,0,0
anexfanatic,-1,Entertainment,0,0,-0.4981665021915374,0,0
AllHipHopcom,0,Music,0,0,0.6361661141743692,0,0
AllHipHopcom,0,Music,0,1,0.34641810890699104,0,2
AllHipHopcom,0,Music,0,0,0.7594631376924027,0,0
norcoryde1,0,Howto & DIY,0,0,0.01968099658420254,0,0
freathinker,0,Howto & DIY,1,0,0.4327260253696142,0,0
SneiperKarl,0,Howto & DIY,0,0,-0.7817496562830141,0,0
emtrane,0,Entertainment,0,0,-0.6399580792372757,0,0
tobuscus,0,Howto & DIY,0,0,0.5806824535912543,0,0
SharkSkull,0,Howto & DIY,0,0,-0.20225364574825738,0,0
laboss1,0,Howto & DIY,0,0,-0.4735070974879307,0,0
Jazzyvx8100,0,Comedy,-1,0,-0.5228259068951441,0,0
WEINERprod,0,Film & Animation,1,0,-0.12211058046153579,0,0
galvetraz302,0,Film & Animation,0,0,-1.706477332668264,0,0
4yui,0,Entertainment,0,0,0.7594631376924027,0,0
lilone0120,0,Music,0,0,0.7594631376924027,0,0
ryokamelove,0,Music,0,0,0.7594631376924027,0,0
lumaki,0,Music,0,0,0.6669903700538774,0,0
haretenki,0,Music,0,0,0.6731552212297796,0,0
AkimotoKumiko,0,Music,0,0,0.7594631376924027,0,0
aibazoie,0,Music,0,0,0.7594631376924027,0,0
peter192220,0,Music,0,0,0.7594631376924027,0,0
pinkukikkon,0,Music,0,0,0.6361661141743692,0,0
disdaflypnai,0,Music,0,0,0.7594631376924027,0,0
kumithebest,0,Music,0,0,0.7594631376924027,0,0
nanhvuong,0,Music,0,0,0.7594631376924027,0,0
SCYPER,0,Music,0,0,0.7594631376924027,0,0
layjapa,0,Music,0,0,0.7594631376924027,0,0
RanP2007,0,Music,0,0,0.5128690906563358,0,0
funkycucumber,0,Entertainment,0,0,0.5930121559430579,0,0
RanP2007,0,Music,0,0,0.7594631376924027,0,0
capslocklove,0,Music,0,0,-2.3229624502584305,0,0
funkycucumber,0,Entertainment,0,0,0.6916497747574841,0,0
thefuture17,0,Sports,0,0,-2.3229624502584305,0,0
BNFIGHTSITE,0,Sports,0,0,-0.060462068702519065,0,0
ghollett,0,Sports,0,0,-0.4735070974879307,0,0
GRiSHoCKEY,0,Sports,0,0,0.7594631376924027,0,0
FloPoErich,0,Sports,0,0,0.7594631376924027,0,0
harskiharska,0,Sports,0,0,0.605341858294861,0,0
EFitzhume,0,Sports,0,0,0.6546606677020743,0,0
BNFIGHTSITE,0,Sports,0,0,0.7594631376924027,0,0
hockeyfightsdotcom,0,Sports,0,0,0.7594631376924027,0,0
GRiSHoCKEY,0,Sports,0,0,0.7594631376924027,0,0
maxdonno,0,Film & Animation,0,0,-2.3229624502584305,0,0
fantastico20072007,0,Comedy,0,0,0.7594631376924027,0,0
bopepper,0,Music,0,0,0.0936592106950226,0,0
paulrowley1969,0,Music,0,0,0.7594631376924027,0,0
bopepper,0,Music,0,0,0.7594631376924027,0,0
paulrowley1969,0,Film & Animation,0,0,0.605341858294861,0,0
wizeguy78,-1,Comedy,0,0,0.7594631376924027,0,0
sokalski,0,Music,0,0,-1.1763001315407207,0,0
Gladiam,-1,Music,0,0,-0.4735070974879307,0,0
holidaydream,0,Comedy,0,0,0.7594631376924027,0,0
funnyfeeling,0,Music,-1,0,-0.4735070974879307,0,0
redhaio,0,Music,0,0,0.7039794771092878,0,0
roellie123,0,People & Blogs,0,0,-0.060462068702519065,0,0
albAX,-2,People & Blogs,0,3,0.272439894796171,2,2
hipinat,0,Comedy,0,0,0.5128690906563358,0,0
Harpsucker,0,Music,1,0,0.6115067094707626,0,0
budakdk,0,Entertainment,1,0,0.5868473047671559,1,1
xspace360,0,People & Blogs,0,0,-0.20225364574825738,0,0
MatzeR89,0,Comedy,0,0,0.14297802010223598,0,0
BADtimmay,0,Comedy,0,0,-1.0899922150780974,0,0
olejoerges,0,Entertainment,0,0,-2.3229624502584305,0,0
Depp1978,0,Comedy,0,0,-2.3229624502584305,0,0
murrat8,0,People & Blogs,0,0,-2.3229624502584305,0,0
evilcreaturez,0,Film & Animation,0,0,0.5560230488876476,0,0
MatzeR89,0,Entertainment,0,0,-2.3229624502584305,0,0
pac209,0,Comedy,0,0,-2.3229624502584305,0,0
bailey0621,0,People & Blogs,-1,0,-1.706477332668264,0,0
Mustafa384,0,News & Politics,0,0,-2.3229624502584305,0,0
xGarrYx,0,Pets & Animals,-1,0,0.7594631376924027,0,0
manfredjost,0,Howto & DIY,-1,0,-2.3229624502584305,0,0
MuscleHead570,0,News & Politics,0,0,-0.16526453869284735,0,0
MuscleHead570,0,News & Politics,0,0,-0.319385818090389,0,0
MuscleHead570,0,News & Politics,0,0,-0.4735070974879307,0,0
Tamirlan2000,0,People & Blogs,0,0,-2.3229624502584305,0,0
kellerblog,0,Entertainment,0,0,-0.6276283768854723,0,0
SouthAzerbaijan,0,People & Blogs,0,0,0.14297802010223598,0,0
heyanna,-3,UNA,0,0,0.48820968595272907,0,0
tunfiskur,0,Film & Animation,0,0,0.7594631376924027,0,0
xtrafficinthesky,-1,People & Blogs,0,0,0.7594631376924027,0,0
landorocks,0,Comedy,0,0,-2.3229624502584305,0,0
coolarcadesdotnet,0,Music,0,0,-2.3229624502584305,0,0
ruscain,0,News & Politics,1,0,-2.3229624502584305,0,0
ruscain,0,News & Politics,1,0,-2.3229624502584305,0,0
ArmyOfAngelz,0,Film & Animation,0,0,0.7594631376924027,0,0
kliokinawa,0,Entertainment,0,0,0.3587478112587941,0,0
abbas10000,0,Travel & Places,0,0,-2.3229624502584305,0,0
artistpres,0,Film & Animation,0,0,0.7594631376924027,0,0
yester78,0,Entertainment,0,2,0.45738543007322086,0,0
sugarygal77,0,Entertainment,0,0,0.7594631376924027,0,0
yester78,0,Entertainment,0,2,0.5005393883045327,0,0
yester78,0,Entertainment,0,2,0.5436933465358446,0,0
yester78,0,Entertainment,0,1,0.5930121559430579,0,0
yester78,0,Entertainment,0,0,0.6854849235815826,0,0
yester78,0,Entertainment,0,0,0.679320072405681,0,0
yester78,0,Entertainment,0,0,0.4635502812491224,0,0
yester78,0,Entertainment,0,0,0.6854849235815826,0,0
yester78,0,Entertainment,0,0,0.5930121559430579,0,0
strnger,0,Entertainment,0,0,0.7039794771092878,0,0
IMDbJeebs,0,Entertainment,0,0,0.6238364118225661,0,0
AbuDunXX,0,Entertainment,0,0,0.6608255188779759,0,0
ea186,0,Entertainment,0,1,0.6423309653502708,0,0
AbuDunXX,0,Entertainment,0,0,0.5806824535912543,0,0
